Class,Probability,RA,Dec,BP-RP,G,Parallax,Absolute Magnitude,Source ID
Subdwarf,Known Variable,169.77002351921246,29.864574955739712,-0.41457653,14.286001,1.1928438029575528,4.668918893310659,4023163971460301952
Subdwarf,Known Variable,170.00151493464642,30.94995682529856,-0.47708035,14.49254,0.8469332832832023,4.13178600181198,4023386553845346688
Subdwarf,Known Variable,174.6694942658298,-0.5922726711718129,-0.43541336,14.423926,0.7726325164324401,3.8637909079258215,3794197787442075008
Subdwarf,Known Variable,174.7925681797959,-25.34879539884773,-0.45562744,14.05556,0.8532762425831735,3.7110082695984055,3485687950109280896
Subdwarf,Known Variable,175.29109698565077,-10.335954264647729,-0.39636898,14.491312,1.0373422451921124,4.570922323297461,3588319354742998144
Subdwarf,Known Variable,176.47067317011278,-18.9511920324158,-0.382926,13.958454,1.0468060861378836,4.057785194831647,3543486596321694208
Subdwarf,Known Variable,178.3690795069814,-10.778420164505205,-0.39513493,14.938616,0.7911421620027521,4.4298886490047416,3587307288649776000
Subdwarf,Known Variable,179.84177295139503,-4.024127011896042,-0.40396118,13.337242,1.4954750169811608,4.211137811083255,3600739335011156992
Subdwarf,Known Variable,188.2481599643028,-28.00522797004056,-0.42138577,15.102762,0.6249267920344245,4.081907721298977,3472215668493007360
Subdwarf,Known Variable,197.430339963243,-27.9266727473108,-0.44665146,14.460237,0.9935121196631872,4.446102846764854,6186164064990970496
Subdwarf,Known Variable,206.68299135893648,-23.48730107188795,-0.32814884,14.940027,0.8606745826453119,4.614221888071713,6191319949891459456
Subdwarf,Known Variable,215.4089624957668,7.888789344273761,-0.05452633,14.975251,0.5450496170963138,3.657431194413544,3673736938474590720
Subdwarf,Known Variable,217.3656669282875,19.360150370677417,-0.4834137,14.071779,0.7061796755597991,3.316355070247207,1239364769480858496
Subdwarf,Known Variable,218.83434051647228,23.75841446305381,-0.38817596,12.522519,1.8232115475993376,3.826704314269863,1242834931257532032
Subdwarf,Known Variable,220.0586426568088,23.12635166591829,-0.39701843,14.912739,0.6684567255121953,4.03810548596619,1242599704488616704
Subdwarf,Known Variable,224.8687861397132,19.063787938913347,-0.40724754,14.2280245,1.30390506653795,4.804254364266457,1188933362275187200
Subdwarf,Known Variable,232.79320486536807,10.250211480692268,-0.35645676,13.546925,1.4563747805716123,4.363290749162401,1165963744033018496
Subdwarf,Known Variable,237.7012384970069,16.440373796800237,-0.4330597,14.829869,0.6751561279375504,3.9768900690531233,1196375273586921472
Subdwarf,Known Variable,239.1400295179701,22.0460768605214,-0.43783855,13.79815,0.6506071405839561,2.8647441273390086,1206214356465503616
Subdwarf,Known Variable,240.3075588592361,22.09625237295095,-0.39134598,14.821705,0.8490106804421274,4.466270768227446,1206171681670509568
Subdwarf,Known Variable,242.0763524903357,12.200692178440775,-0.30667877,15.275569,0.4966571877233319,3.755852625254315,4458009614675393408
Subdwarf,Known Variable,242.95557132584293,19.39737099305104,-0.42613506,15.868877,0.5531284064677388,4.583006813367343,1201659389029469184
Subdwarf,Known Variable,243.3315125870904,11.337728570004304,-0.31013966,14.784768,0.6963153949005877,3.998797985690226,4456908526797981056
Subdwarf,Known Variable,243.36493873176912,8.89840006744951,-0.4210329,14.609142,1.0802065593731551,4.776676050667907,4452964853466754048
Subdwarf,Known Variable,245.7360816995248,47.51419146116103,-0.4036026,16.21871,0.551408241496643,4.926076264504982,1410860511508492288
Subdwarf,Known Variable,245.93686931959067,12.48696857152107,-0.3040552,15.783709,0.5767837989291774,4.588774265712944,4460144011560675584
Subdwarf,Known Variable,246.94467235687847,46.97985053338272,-0.41442108,13.761698,1.1645550848581308,4.092498180043148,1410063571736477568
Subdwarf,Known Variable,251.1548546266389,-0.0015193325656706,-0.1763506,13.641729,1.4287516654600736,4.416512748249231,4382904797178453504
Subdwarf,Known Variable,262.9743293283142,6.785276703903076,-0.25633717,13.991175,1.180225742492097,4.351000415098797,4486823725632828800
Subdwarf,Known Variable,263.76325858135124,32.606193839518696,-0.35792542,15.147476,0.8499833757198024,4.794528158549351,4601722763749694592
Subdwarf,Known Variable,263.9314347486579,9.14355110990202,-0.1996336,12.67918,2.178979289291651,4.370445511972219,4487798721865489152
Subdwarf,Known Variable,264.12615788333585,7.600659245328314,-0.20862961,13.678309,1.3687499640454854,4.359929603880429,4487346891305390592
